dealer,city,state,bac,model,vin,year,true_age_days,inventory_type,pressure_score
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Trax,KL77LKEP2TC095622,2026,69,new,7.17
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Trax,KL77LJEP1TC115224,2026,17,new,5.44
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Trailblazer,KL79MNSL0TB172101,2026,16,new,0.53
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Trailblazer,KL79MRSL9TB158463,2026,17,new,0.57
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Trailblazer,KL79MRSL2TB184063,2026,8,new,0.27
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Bolt,1G1FY6EV7VF106811,2027,15,new,16.03
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Bolt,1G1FY6EV1VF104228,2027,44,new,17
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Bolt,1G1FY6EV3VF104201,2027,44,new,17
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Bolt,1G1FY6EV5VF104202,2027,44,new,17
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Bolt,1G1FY6EV6VF104208,2027,44,new,17
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Bolt,1G1FY6EV7VF104220,2027,44,new,17
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Bolt,1G1FY6EV8VF104226,2027,44,new,17
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Bolt,1G1FY6EV9VF104218,2027,44,new,17
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Bolt,1G1FY6EV2VF108157,2027,8,new,15.8
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Bolt,1G1FY6EV6VF108159,2027,8,new,15.8
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Bolt,1G1FY6EV7VF108171,2027,8,new,15.8
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Bolt,1G1FY6EV4VF104207,2027,7,new,15.76
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Bolt,1G1FY6EV2VF104206,2027,2,new,15.6
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Bolt,1G1FY6EV1VF101524,2027,71,new,17.9
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Bolt,1G1FY6EV2VF100902,2027,71,new,17.9
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Bolt,1G1FY6EV7VF101186,2027,71,new,17.9
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Bolt,1G1FY6EV7VF101107,2027,63,new,17.63
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Equinox EV,3GN7DMRP1TS108089,2026,189,new,25.25
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Equinox EV,3GN7DMRP3TS110491,2026,189,new,25.25
SEACOAST CHEVROLET,Ocean Township,NJ,111193,Equinox EV,3GN7DMRP9TS110494,2026,189,new,25.25
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trax,KL77LFEP1TC095604,2026,42,new,18.02
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trax,KL77LFEP2TC115049,2026,6,new,16.82
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trax,KL77LFEP6TC094884,2026,72,new,19.02
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trax,KL77LFEP4TC115781,2026,42,new,18.02
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trax,KL77LFEP2TC115679,2026,17,new,17.18
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trax,KL77LGEP5TC092016,2026,72,new,19.02
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trax,KL77LGEP9TC113871,2026,36,new,17.82
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trax,KL77LHEP6TC096694,2026,62,new,18.68
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trax,KL77LHEP1TC115569,2026,42,new,18.02
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trax,KL77LHEP5TC095102,2026,10,new,16.95
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trax,KL77LHEP5TC082740,2026,70,new,18.95
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trax,KL77LHEP4TC093017,2026,23,new,17.38
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trax,KL77LJEP2TC049637,2026,27,new,17.52
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trailblazer,KL79MNSL6TB156100,2026,24,new,4.8
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trailblazer,KL79MNSL9TB155698,2026,24,new,4.8
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trailblazer,KL79MNSL7TB168644,2026,20,new,4.67
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trailblazer,KL79MRSL7TB160115,2026,24,new,4.8
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trailblazer,KL79MRSL0TB163325,2026,20,new,4.67
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trailblazer,KL79MRSL2TB184953,2026,7,new,4.23
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trailblazer,KL79MRSL7TB186889,2026,7,new,4.23
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trailblazer,KL79MRSL8TB187341,2026,6,new,4.2
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Equinox,3GNAXHEG3TL442404,2026,17,new,0.57
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Bolt,1G1FY6EV8VF106283,2027,17,new,0.57
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trailblazer,KL79MRSL1TB104476,2026,72,new,6.4
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trailblazer,KL79MRSL1TB159493,2026,24,new,4.8
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trailblazer,KL79MRSLXTB160173,2026,24,new,4.8
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trailblazer,KL79MRSL8TB161001,2026,7,new,4.23
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trailblazer,KL79MRSLXTB174333,2026,7,new,4.23
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Equinox,3GNAXPEG2TL365535,2026,10,new,0.33
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Equinox,3GNAXPEG8TL413006,2026,45,new,1.5
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Equinox,3GNAXPEG9TL421633,2026,45,new,1.5
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Equinox,3GNAXPEG1TL422954,2026,20,new,0.67
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Equinox,3GNAXPEG4TL416145,2026,17,new,0.57
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trailblazer,KL79MUSLXTB159561,2026,24,new,4.8
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Trailblazer,KL79MSSL2TB159672,2026,20,new,4.67
"BRYNER CHEVROLET, INC.",JENKINTOWN,PA,113794,Equinox,3GNAXPEG1TL418399,2026,49,new,1.63
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Trax,KL77LFEP8TC153031,2026,2,new,0.07
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Trailblazer,KL79MNSL1TB187982,2026,20,new,0.67
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Trax,KL77LJEP0TC125274,2026,22,new,0.73
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Trax,KL77LJEP0TC165385,2026,8,new,0.27
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Trailblazer,KL79MRSL2TB186962,2026,20,new,0.67
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Trailblazer,KL79MRSL4TB187434,2026,20,new,0.67
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Colorado,1GCPTEEK9T1219177,2026,14,new,0.47
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Colorado,1GCPTEEK8T1233328,2026,7,new,0.23
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Colorado,1GCPTDEK3T1225471,2026,8,new,0.27
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Traverse,1GNEVGKS0TJ215611,2026,160,new,26
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Silverado 1500,3GCPKKEK7TG346884,2026,9,new,9.3
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Silverado 1500,1GCPKKEK2TZ356870,2026,6,new,9.2
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Silverado 1500,1GCUKEED3TZ357211,2026,6,new,9.2
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Silverado 1500,1GCUKEED9TZ357066,2026,6,new,9.2
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Silverado 1500,1GCUKEED8TZ351369,2026,6,new,9.2
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Silverado 1500,1GCUKEED9TZ350571,2026,6,new,9.2
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Silverado 1500,3GCUKFED3TG344741,2026,12,new,9.4
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Silverado 1500,3GCUKFED6TG344863,2026,12,new,9.4
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Traverse,1GNEVJKS2TJ174864,2026,169,new,26
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Silverado 1500,3GCUKFE8XTG248902,2026,78,new,11.6
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Silverado 2500 HD,1GC4KNE77TF217075,2026,69,new,26.3
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Silverado 1500,3GCUKFE8XTG263013,2026,66,new,11.2
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Silverado 2500 HD,1GC4KMEY7SF368497,2025,255,new,29
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Corvette Stingray,1G1YA2D45T5100068,2026,241,new,23
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Silverado 2500 HD,2GC4KNEY5T1139072,2026,128,new,28.27
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Tahoe,1GNS6SKD4TR237553,2026,84,new,16.3
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Tahoe,1GNS6RKD1TR255033,2026,66,new,15.7
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Tahoe,1GNS6SKD3TR270544,2026,50,new,15.17
SOLOMON CHEVROLET BUICK GMC,McClellandtown,PA,307289,Tahoe,1GNS6SKD9TR269849,2026,50,new,15.17
"ESSENLOHR MOTORS, INC.",Lowville,NY,115280,Trailblazer,KL79MRSL3TB097823,2026,136,new,15.03
"ESSENLOHR MOTORS, INC.",Lowville,NY,115280,Trailblazer,KL79MUSLXTB080455,2026,57,new,12.4
"ESSENLOHR MOTORS, INC.",Lowville,NY,115280,Equinox,3GNAXPEG6TL341688,2026,3,new,10.6
"ESSENLOHR MOTORS, INC.",Lowville,NY,115280,Equinox,3GNAXPEG2TL161074,2026,224,new,15.5
"ESSENLOHR MOTORS, INC.",Lowville,NY,115280,Colorado,1GCPTEEK6T1109316,2026,275,new,26
"ESSENLOHR MOTORS, INC.",Lowville,NY,115280,Colorado,1GCPTEEK7T1108479,2026,275,new,26
"ESSENLOHR MOTORS, INC.",Lowville,NY,115280,Silverado 1500,1GCUKDED9TZ109622,2026,281,new,26
"ESSENLOHR MOTORS, INC.",Lowville,NY,115280,Traverse,1GNEVJKS8TJ163108,2026,219,new,23
"ESSENLOHR MOTORS, INC.",Lowville,NY,115280,Silverado 1500,2GCUKEED7T1153262,2026,128,new,25.27
"ESSENLOHR MOTORS, INC.",Lowville,NY,115280,Suburban,1GNS6GKL8TR248236,2026,80,new,20.67
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LHEP1TC143162,2026,6,new,3.85
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LHEP7TC143070,2026,6,new,3.85
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LGEP5TC107839,2026,12,new,4.05
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LGEP6TC127467,2026,12,new,4.05
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LGEP1TC143494,2026,3,new,3.75
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LGEP3TC143321,2026,3,new,3.75
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LHEP4TC128056,2026,35,new,4.82
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LHEP4TC128431,2026,28,new,4.59
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LHEP8TC143000,2026,3,new,3.75
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LHEP2TC128427,2026,35,new,4.82
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LHEP6TC143514,2026,6,new,3.85
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LHEP7TC143456,2026,3,new,3.75
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LHEP0TC143573,2026,6,new,3.85
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LGEP2TC127630,2026,35,new,4.82
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LHEP9TC144026,2026,6,new,3.85
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LHEP8TC143689,2026,6,new,3.85
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LKEP4TC143041,2026,6,new,3.85
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LJEP0TC074116,2026,100,new,6.99
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LJEP4TC107764,2026,12,new,4.05
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trailblazer,KL79MPSL2TB148815,2026,44,new,5.72
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LJEP7TC128110,2026,35,new,4.82
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trailblazer,KL79MRSL6TB179318,2026,20,new,4.92
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LJEPXTC127811,2026,35,new,4.82
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LJEP6TC118748,2026,35,new,4.82
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trailblazer,KL79MRSLXTB161047,2026,35,new,5.42
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trax,KL77LJEP4TC118618,2026,35,new,4.82
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trailblazer,KL79MRSLXTB186322,2026,6,new,4.45
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trailblazer,KL79MRSL6TB183028,2026,3,new,4.35
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trailblazer,KL79MRSL6TB183031,2026,3,new,4.35
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trailblazer,KL79MRSL8TB183158,2026,3,new,4.35
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trailblazer,KL79MRSL4TB149654,2026,56,new,6.12
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trailblazer,KL79MRSL0TB148596,2026,50,new,5.92
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trailblazer,KL79MRSL6TB147582,2026,42,new,5.65
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trailblazer,KL79MRSL7TB152368,2026,42,new,5.65
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Trailblazer,KL79MRSL5TB142826,2026,72,new,6.65
"NORTHSTAR CHEVROLET, INC.",MOON TOWNSHIP,PA,236896,Bolt,1G1FY6EV4VF107446,2027,22,new,0.73
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LFEP2TC115438,2026,36,new,22.66
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LFEP8TC115296,2026,36,new,22.66
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LFEP8TC096801,2026,35,new,22.63
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LFEP6TC020252,2026,195,new,26.46
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LFEP2TC115357,2026,45,new,22.96
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LFEP1TC115575,2026,42,new,22.86
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LFEP7TC116259,2026,41,new,22.83
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LGEP6TC114816,2026,45,new,22.96
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LGEP8TC114140,2026,41,new,22.83
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LGEP8TC113988,2026,41,new,22.83
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LHEP9TC095877,2026,79,new,24.09
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LHEP2TC095784,2026,72,new,23.86
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LHEP4TC092546,2026,72,new,23.86
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LHEP4TC116103,2026,45,new,22.96
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LHEP2TC116133,2026,42,new,22.86
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LHEP1TC095842,2026,65,new,23.63
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trailblazer,KL79MPSP6TB172537,2026,14,new,0.47
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trailblazer,KL79MPSP7TB174085,2026,14,new,0.47
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LHEP0TC113781,2026,41,new,22.83
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LJEPXTC114461,2026,45,new,22.96
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LJEP3TC114477,2026,42,new,22.86
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LJEP4TC113998,2026,41,new,22.83
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LJEP9TC114015,2026,41,new,22.83
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LJEP8TC114765,2026,29,new,22.43
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LJEP3TC096238,2026,72,new,23.86
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LKEPXTC114269,2026,44,new,22.93
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LKEP1TC113866,2026,41,new,22.83
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trax,KL77LKEP3TC113979,2026,41,new,22.83
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Bolt,1G1FY6EV9VF107426,2027,16,new,0.53
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Bolt,1G1FY6EV8VF103416,2027,37,new,1.23
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Bolt,1G1FY6EV7VF106260,2027,29,new,0.97
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trailblazer,KL79MRSL0TB157072,2026,20,new,0.67
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trailblazer,KL79MRSL5TB157665,2026,20,new,0.67
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Trailblazer,KL79MRSL2TB162838,2026,14,new,0.47
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Bolt,1G1FY6EV3VF109608,2027,1,new,0.03
HESSERT CHEVROLET OF CHERRY HILL,CHERRY HILL,NJ,329002,Bolt,1G1FY6EV5VF109576,2027,1,new,0.03
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Trax,KL77LFEP5TC038385,2026,83,new,7.13
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Trax,KL77LFEP1TC082710,2026,44,new,5.83
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Trax,KL77LHEP9TC095930,2026,50,new,6.03
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Trax,KL77LGEP5TC138007,2026,23,new,5.13
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Trax,KL77LHEP4TC137551,2026,15,new,4.86
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Trax,KL77LGEP2TC143262,2026,28,new,5.3
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Trax,KL77LHEP3TC152574,2026,12,new,4.76
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Trax,KL77LKEP6TC137547,2026,15,new,4.86
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Trax,KL77LJEP3TC137788,2026,23,new,5.13
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Trax,KL77LJEP0TC145170,2026,8,new,4.63
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Equinox EV,3GN7DMRP8TS156267,2026,50,new,1.67
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Trax,KL77LJEP3TC112454,2026,35,new,5.53
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Trailblazer,KL79MRSL5TB162655,2026,8,new,0.27
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Equinox,3GNAXHEG6TL385986,2026,86,new,33.41
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Equinox,3GNAXHEG2TL384947,2026,86,new,33.41
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Bolt,1G1FZ6EV9VF101400,2027,65,new,20.17
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Trailblazer,KL79MRSL5TB147668,2026,29,new,0.97
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Equinox EV,3GN7DMRR2TS156265,2026,50,new,1.67
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Equinox,3GNAXPEG7TL171017,2026,248,new,35.55
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Equinox,3GNAXPEG7TL400117,2026,71,new,32.91
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Equinox,3GNAXPEG6TL403669,2026,71,new,32.91
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Equinox,3GNAXPEG5TL422018,2026,55,new,32.38
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Equinox,3GNAXPEG5TL428613,2026,70,new,32.88
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Equinox,3GNAXPEG0TL228190,2026,266,new,35.55
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Equinox,3GNAXTEG4TL429714,2026,7,new,30.78
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Equinox,3GNAXTEG1TL425166,2026,36,new,31.75
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Equinox,3GNAXTEG4TL433973,2026,10,new,30.88
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Silverado 1500,3GCNKAEK3TG256455,2026,65,new,20.17
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Traverse,1GNERGKS3TJ142058,2026,218,new,16
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Traverse,1GNEVGKS3TJ284051,2026,43,new,12.43
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Traverse,1GNEVGKSXTJ284418,2026,37,new,12.23
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Traverse,1GNEVGKS8TJ253636,2026,77,new,13.57
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Traverse,1GNEVGKS5TJ285962,2026,37,new,12.23
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Traverse,1GNEVGKS5TJ261113,2026,23,new,11.77
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Colorado,1GCPTDEK0T1197936,2026,36,new,1.2
"REGESTER CHEVROLET, INC.",Thompsontown,PA,113930,Colorado,1GCPTDEK4T1202877,2026,35,new,1.17
VALLEY MOTORS,Fort Kent,ME,282245,Terrain,3GKALUEGXTL248373,2026,27,new,24.9
VALLEY MOTORS,Fort Kent,ME,282245,Terrain,3GKALYEG2TL362875,2026,104,new,27.47
VALLEY MOTORS,Fort Kent,ME,282245,Terrain,3GKALUEG8TL301104,2026,157,new,29
VALLEY MOTORS,Fort Kent,ME,282245,Sierra 1500,1GTRUAEK7TZ333369,2026,30,new,10.33
VALLEY MOTORS,Fort Kent,ME,282245,Terrain,3GKALYEG6TL301884,2026,157,new,29
VALLEY MOTORS,Fort Kent,ME,282245,Terrain,3GKALYEG2TL302241,2026,157,new,29
VALLEY MOTORS,Fort Kent,ME,282245,Sierra 1500,1GTRUAED9TZ309429,2026,3,new,9.43
VALLEY MOTORS,Fort Kent,ME,282245,Canyon,1GTP2BEK7T1155352,2026,153,new,23
VALLEY MOTORS,Fort Kent,ME,282245,Sierra 1500,1GTUUAED0TZ203249,2026,171,new,14.33
VALLEY MOTORS,Fort Kent,ME,282245,Acadia,1GKENNKS1TJ123411,2026,190,new,21
VALLEY MOTORS,Fort Kent,ME,282245,Acadia,1GKENPKS3TJ330720,2026,9,new,16.3
VALLEY MOTORS,Fort Kent,ME,282245,Sierra 2500 HD,1GT5ULE74TF251199,2026,36,new,7.95
